concentration,surfactant volume,water volume,probe volume,total volume
0.183,31.29418510523475,943.7058148947652,25,1000.0
0.25,42.75161899622234,932.2483810037777,25,1000.0
0.341,58.31320831084727,916.6867916891528,25,1000.0
0.465,79.51801133297356,895.4819886670265,25,1000.0
0.634,108.41810577441984,866.5818942255802,25,1000.0
0.864,147.7495952509444,827.2504047490556,25,1000.0
1.179,201.61663518618457,773.3833648138154,25,1000.0
1.607,274.8074069077172,700.1925930922828,25,1000.0
2.192,374.84619535887754,600.1538046411224,25,1000.0
2.989,511.1383567188343,463.8616432811657,25,1000.0
4.076,697.0223961144089,277.97760388559107,25,1000.0
5.559,950.625,24.375,25,1000.0
