sample_id,replicate,334_373,334_384,600,ratio
A1,1,85711.0,105883.0,0.0421,0.8094878309077
A2,1,80549.0,98976.0,0.0409,0.8138235531846104
A3,1,78049.0,96733.0,0.0392,0.8068497823907043
A4,1,83679.0,101113.0,0.0396,0.8275790452266276
A5,1,112350.0,155557.0,0.0403,0.7222432934551322
A6,1,112831.0,154418.0,0.0395,0.7306855418409771
A7,1,116859.0,164528.0,0.0399,0.7102681610424973
A8,1,114616.0,161070.0,0.0416,0.7115912336251319
B1,1,112690.0,166306.0,0.047,0.6776063401200197
B2,1,109901.0,165741.0,0.0399,0.663088795168365
B3,1,108194.0,160711.0,0.0411,0.6732208747378835
B4,1,95576.0,138493.0,0.0399,0.6901143018058674
A1,2,80387.0,100594.0,0.0426,0.7991232081436268
A2,2,72914.0,91567.0,0.0406,0.7962912402939923
A3,2,73165.0,90358.0,0.039,0.8097235441244827
A4,2,74596.0,95163.0,0.0397,0.7838760862940428
A5,2,100866.0,144256.0,0.0404,0.6992152839396628
A6,2,102140.0,144466.0,0.0393,0.7070175681475226
A7,2,108081.0,155579.0,0.0399,0.6947017270968446
A8,2,105939.0,151148.0,0.0414,0.7008958107285574
B1,2,107510.0,159469.0,0.0469,0.6741749180091429
B2,2,104460.0,157771.0,0.0399,0.6620988648103897
B3,2,103630.0,155701.0,0.0412,0.6655705486798414
B4,2,92061.0,135350.0,0.0399,0.6801699298115995
A1,3,77768.0,98350.0,0.0425,0.7907269954245043
A2,3,70460.0,85661.0,0.0405,0.8225446819439418
A3,3,68909.0,86725.0,0.0392,0.7945690400691842
A4,3,71590.0,91912.0,0.0397,0.7788972060231526
A5,3,97106.0,140546.0,0.0401,0.6909196988886201
A6,3,99670.0,142351.0,0.0395,0.7001707048071316
A7,3,107341.0,153848.0,0.0402,0.69770812750247
A8,3,104521.0,150256.0,0.0416,0.6956194760941327
B1,3,107546.0,158180.0,0.0471,0.6798963206473637
B2,3,104039.0,156867.0,0.0401,0.6632306348690292
B3,3,104917.0,156426.0,0.0411,0.6707133085292726
B4,3,93536.0,138360.0,0.0401,0.6760335357039606
