Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
CTAB,CAPB,0.8,0.2,1.3912973973568579,0.9016415660863206,0.7091575306168683,0.8086370365606099,0.8830865198029241,1.1169173668497485,0.910140578252796,0.800081629063411,0.7342546352582252,0.05765449489035225,3
CTAB,CHAPS,0.05,0.95,1.8181400159596366,0.9479940580952028,0.8585514174909836,0.6508033992362411,1.5414444629633381,1.7538141166330286,0.9151943894898849,0.7988349132330571,0.6887543921925436,0.12665379838858803,3
CTAB,CHAPS,0.5,0.5,0.8078912109025904,0.9127369014152276,0.8051523862988924,0.6866914045691757,1.0776542773543356,0.7775240896587613,0.9438771153167526,0.820844654227235,0.6994244572081338,0.04476526091858143,3
CTAB,CHAPS,0.8,0.2,0.777868514757695,0.9474335809423493,0.8193002721415688,0.7066673919575269,1.0860646212312328,0.7831613268635527,0.9704718008699094,0.8225889410022493,0.7077804928559442,0.04873608785317742,3
