concentration,surfactant volume,water volume,probe volume,total volume
1.919,39.36237727910239,935.6376227208976,25,1000.0
2.563,52.57205469845723,922.4279453015428,25,1000.0
3.423,70.21230715287518,904.7876928471248,25,1000.0
4.573,93.80101683029454,881.1989831697055,25,1000.0
6.108,125.2868162692847,849.7131837307153,25,1000.0
8.159,167.3567671809257,807.6432328190743,25,1000.0
10.898,223.53892005610098,751.461079943899,25,1000.0
14.558,298.6125525946704,676.3874474053296,25,1000.0
19.445,398.8543127629734,576.1456872370266,25,1000.0
25.974,532.7766479663395,442.2233520336605,25,1000.0
34.695,711.6611150070127,263.33888499298735,25,1000.0
46.345,950.625,24.375,25,1000.0
