sample_id,replicate,334_373,334_384,600,ratio
A1,1,136451.0,171250.0,0.0399,0.7967941605839416
A2,1,152703.0,190524.0,0.0394,0.8014895761163948
A3,1,156649.0,193681.0,0.0395,0.8087990045487167
A4,1,157600.0,193150.0,0.0405,0.815946155837432
A5,1,152753.0,189294.0,0.0388,0.8069616575274441
A6,1,153760.0,197517.0,0.0395,0.7784646384868138
A7,1,188320.0,256484.0,0.0402,0.7342368334866892
A8,1,195130.0,270472.0,0.0401,0.7214425153065752
B1,1,181848.0,262563.0,0.0401,0.6925880645787869
B2,1,177975.0,257703.0,0.0396,0.6906205981304059
B3,1,174981.0,248330.0,0.0388,0.7046309346434181
B4,1,128942.0,182713.0,0.0419,0.7057078587730484
A1,2,133846.0,167001.0,0.0399,0.8014682546811097
A2,2,142084.0,177729.0,0.0393,0.7994418468567314
A3,2,146205.0,182779.0,0.0394,0.7999004261977579
A4,2,145337.0,181647.0,0.0404,0.8001068005527204
A5,2,142253.0,180032.0,0.0389,0.7901539726270885
A6,2,143088.0,189156.0,0.0396,0.7564549895324494
A7,2,177241.0,242498.0,0.0402,0.7308967496639147
A8,2,183909.0,259710.0,0.0399,0.7081321473951715
B1,2,174764.0,254329.0,0.0401,0.6871571861643776
B2,2,167655.0,245415.0,0.0395,0.6831489517755639
B3,2,167683.0,240224.0,0.0387,0.6980276741707739
B4,2,125060.0,177052.0,0.0417,0.706346158190814
A1,3,127399.0,160427.0,0.04,0.7941244304262998
A2,3,135759.0,171932.0,0.0394,0.7896086825023847
A3,3,138992.0,176144.0,0.0391,0.7890816604596239
A4,3,139229.0,175930.0,0.0406,0.7913886204740522
A5,3,136810.0,174821.0,0.0388,0.7825718878166811
A6,3,138395.0,184056.0,0.0395,0.7519178945538314
A7,3,171841.0,240722.0,0.0401,0.7138566479175148
A8,3,178487.0,254970.0,0.04,0.700031376240342
B1,3,170114.0,250139.0,0.0401,0.6800778767005545
B2,3,162685.0,240326.0,0.0398,0.6769346637484084
B3,3,161751.0,235618.0,0.0389,0.6864967871724571
B4,3,123004.0,176864.0,0.0419,0.695472227248055
