sample_id,replicate,334_373,334_384,600,ratio
E5,1,149894.0,184328.0,0.0401,0.8131917017490561
E6,1,180648.0,223031.0,0.0394,0.8099681210235349
E7,1,158995.0,191883.0,0.0388,0.828603888828088
E8,1,166777.0,204230.0,0.0402,0.8166136218968809
F1,1,155538.0,196077.0,0.0424,0.7932495907220123
F2,1,165841.0,219842.0,0.0396,0.754364498139573
F3,1,174580.0,240627.0,0.0418,0.7255212424208423
F4,1,192141.0,274210.0,0.0392,0.7007074869625469
F5,1,193461.0,278901.0,0.0398,0.6936547377026256
F6,1,201533.0,292535.0,0.0393,0.6889192746167125
F7,1,200846.0,295623.0,0.0401,0.6793990995287917
F8,1,173609.0,250382.0,0.0399,0.6933765206764064
E5,2,139640.0,173387.0,0.0402,0.8053660309019708
E6,2,163991.0,208026.0,0.0394,0.7883197292646111
E7,2,147892.0,183324.0,0.0387,0.806724705985032
E8,2,153468.0,189348.0,0.0402,0.8105076367323658
F1,2,144842.0,185369.0,0.0419,0.7813712109360249
F2,2,153043.0,205154.0,0.0394,0.7459908166548057
F3,2,161537.0,228816.0,0.0418,0.7059689881826445
F4,2,176606.0,259004.0,0.0391,0.681865917128693
F5,2,183046.0,267885.0,0.0399,0.6833006700636467
F6,2,192504.0,283725.0,0.0392,0.678487972508591
F7,2,194545.0,290449.0,0.0399,0.6698077803676377
F8,2,168486.0,246765.0,0.0398,0.6827791623609507
E5,3,133424.0,166603.0,0.0401,0.8008499246712244
E6,3,158176.0,200684.0,0.0394,0.7881844093201251
E7,3,140052.0,175806.0,0.0389,0.7966281014299853
E8,3,146281.0,181264.0,0.0404,0.8070052520081208
F1,3,138776.0,180537.0,0.0419,0.7686845355799642
F2,3,146349.0,198179.0,0.0396,0.7384687580419722
F3,3,155606.0,222472.0,0.0415,0.6994408285087561
F4,3,169678.0,251633.0,0.0391,0.6743074239070392
F5,3,177799.0,260677.0,0.0399,0.6820663119492706
F6,3,186994.0,276764.0,0.0393,0.6756442311861369
F7,3,193279.0,287543.0,0.0401,0.6721742487210608
F8,3,164978.0,244417.0,0.0398,0.674985782494671
