concentration,surfactant volume,water volume,probe volume,total volume
3.1076026965210355,152.10000000000002,822.9,25,1000.0
4.011897830085077,196.36025565271606,778.6397443472839,25,1000.0
5.1793378275350594,253.50000000000006,721.5,25,1000.0
5.826755055976942,285.18750000000006,689.8125,25,1000.0
6.6036557301072,323.21250000000003,651.7874999999999,25,1000.0
7.38055640423746,361.23750000000007,613.7624999999999,25,1000.0
8.157457078367718,399.2625000000001,575.7375,25,1000.0
8.934357752497977,437.2875000000001,537.7124999999999,25,1000.0
9.711258426628236,475.3125,499.6875,25,1000.0
11.65351011195388,570.3749999999999,404.6250000000001,25,1000.0
15.044616862819032,736.3509586976849,238.64904130231514,25,1000.0
19.422516853256468,950.625,24.375,25,1000.0
